raw_status_source,comet_id,comet_name,designation,apparition_year,perihelion_date,discovery_date,raw_aerith_status,sbdb_pdes,sbdb_prefix,query_pdes,merged_fragments,is_periodic,expected,seen,event_case,status_mapping_confidence,manual_review_status,status_notes,apparition_id,apparition_id_source
AERITH,16P,16P/Brooks 2,16P,1903,1903-12-06,,Appeared,,,16P,,True,True,True,expected_seen,high,False,,16P_1903,perihelion
AERITH,16P,16P/Brooks 2,16P/1896 M1,1896,1896-11-04,,Appeared,,,16P,,True,True,True,expected_seen,high,False,,16P_1896,perihelion
AERITH,16P,16P/Brooks 2,16P/1889 N1,1889,1889-09-30,,Discovered,,,16P,,True,False,True,unexpected_seen,high,False,,16P_1889,perihelion
AERITH,17P,17P/Holmes,0017P/?,1935,1935-07-16,,Not observed,,,17P,,True,True,False,expected_not_seen,high,False,,17P_1935,perihelion
AERITH,17P,17P/Holmes,0017P/?,1928,1928-03-26,,Not observed,,,17P,,True,True,False,expected_not_seen,high,False,,17P_1928,perihelion
AERITH,17P,17P/Holmes,0017P/?,1920,1920-11-20,,Not observed,,,17P,,True,True,False,expected_not_seen,high,False,,17P_1920,perihelion
AERITH,17P,17P/Holmes,0017P/?,1913,1913-07-14,,Not observed,,,17P,,True,True,False,expected_not_seen,high,False,,17P_1913,perihelion
AERITH,17P,17P/Holmes,17P,1906,1906-03-14,,Appeared,,,17P,,True,True,True,expected_seen,high,False,,17P_1906,perihelion
AERITH,17P,17P/Holmes,17P/1899 L1,1899,1899-04-28,,Appeared,,,17P,,True,True,True,expected_seen,high,False,,17P_1899,perihelion
AERITH,17P,17P/Holmes,17P/1892 V1,1892,1892-06-13,,Discovered,,,17P,,True,False,True,unexpected_seen,high,False,,17P_1892,perihelion
AERITH,18D,18D/Perrine-Mrkos,0018D/?,1936,1936-02-24,,Not observed,,,18D,,True,True,False,expected_not_seen,high,False,,18D_1936,perihelion
AERITH,18D,18D/Perrine-Mrkos,0018D/?,1929,1929-07-26,,Not observed,,,18D,,True,True,False,expected_not_seen,high,False,,18D_1929,perihelion
AERITH,18D,18D/Perrine-Mrkos,0018D/?,1922,1922-12-23,,Not observed,,,18D,,True,True,False,expected_not_seen,high,False,,18D_1922,perihelion
AERITH,18D,18D/Perrine-Mrkos,0018D/?,1916,1916-05-22,,Not observed,,,18D,,True,True,False,expected_not_seen,high,False,,18D_1916,perihelion
AERITH,18D,18D/Perrine-Mrkos,18D/1909 P1,1909,1909-11-01,,Appeared,,,18D,,True,True,True,expected_seen,high,False,,18D_1909,perihelion
AERITH,18D,18D/Perrine-Mrkos,0018D/?,1903,1903-04-22,,Not observed,,,18D,,True,True,False,expected_not_seen,high,False,,18D_1903,perihelion
AERITH,18D,18D/Perrine-Mrkos,18D/1896 X1,1896,1896-11-25,,Discovered,,,18D,,True,False,True,unexpected_seen,high,False,,18D_1896,perihelion
AERITH,19P,19P/Borrelly,0019P/?,1939,1939-06-08,,Not observed,,,19P,,True,True,False,expected_not_seen,high,False,,19P_1939,perihelion
AERITH,19P,19P/Borrelly,19P,1932,1932-08-27,,Appeared,,,19P,,True,True,True,expected_seen,high,False,,19P_1932,perihelion
AERITH,19P,19P/Borrelly,19P,1925,1925-10-07,,Appeared,,,19P,,True,True,True,expected_seen,high,False,,19P_1925,perihelion
AERITH,19P,19P/Borrelly,19P,1918,1918-11-17,,Appeared,,,19P,,True,True,True,expected_seen,high,False,,19P_1918,perihelion
AERITH,19P,19P/Borrelly,19P/1911 S1,1911,1911-12-18,,Appeared,,,19P,,True,True,True,expected_seen,high,False,,19P_1911,perihelion
AERITH,19P,19P/Borrelly,19P/1904 Y2,1905,1905-01-17,,Discovered,,,19P,,True,False,True,unexpected_seen,high,False,,19P_1905,perihelion
AERITH,20D,20D/Westphal,20D/1913 S1,1913,1913-11-26,,Appeared,,,20D,,True,True,True,expected_seen,high,False,,20D_1913,perihelion
AERITH,20D,20D/Westphal,20D/1852 O1,1852,1852-10-13,,Discovered,,,20D,,True,False,True,unexpected_seen,high,False,,20D_1852,perihelion
AERITH,21P,21P/Giacobini-Zinner,21P,1940,1940-02-17,,Appeared,,,21P,,True,True,True,expected_seen,high,False,,21P_1940,perihelion
AERITH,21P,21P/Giacobini-Zinner,21P,1933,1933-07-15,,Appeared,,,21P,,True,True,True,expected_seen,high,False,,21P_1933,perihelion
AERITH,21P,21P/Giacobini-Zinner,21P,1926,1926-12-11,,Appeared,,,21P,,True,True,True,expected_seen,high,False,,21P_1926,perihelion
AERITH,21P,21P/Giacobini-Zinner,0021P/?,1920,1920-05-18,,Not observed,,,21P,,True,True,False,expected_not_seen,high,False,,21P_1920,perihelion
AERITH,21P,21P/Giacobini-Zinner,21P/1913 U1,1913,1913-11-02,,Appeared,,,21P,,True,True,True,expected_seen,high,False,,21P_1913,perihelion
AERITH,21P,21P/Giacobini-Zinner,0021P/?,1907,1907-05-19,,Not observed,,,21P,,True,True,False,expected_not_seen,high,False,,21P_1907,perihelion
AERITH,21P,21P/Giacobini-Zinner,21P/1900 Y1,1900,1900-11-28,,Discovered,,,21P,,True,False,True,unexpected_seen,high,False,,21P_1900,perihelion
AERITH,22P,22P/Kopff,22P,1939,1939-03-13,,Appeared,,,22P,,True,True,True,expected_seen,high,False,,22P_1939,perihelion
AERITH,22P,22P/Kopff,22P,1932,1932-08-21,,Appeared,,,22P,,True,True,True,expected_seen,high,False,,22P_1932,perihelion
AERITH,22P,22P/Kopff,22P,1926,1926-01-28,,Appeared,,,22P,,True,True,True,expected_seen,high,False,,22P_1926,perihelion
AERITH,22P,22P/Kopff,22P/1919 O1,1919,1919-06-28,,Appeared,,,22P,,True,True,True,expected_seen,high,False,,22P_1919,perihelion
AERITH,22P,22P/Kopff,0022P/?,1912,1912-11-25,,Not observed,,,22P,,True,True,False,expected_not_seen,high,False,,22P_1912,perihelion
AERITH,22P,22P/Kopff,22P/1906 Q1,1906,1906-05-03,,Discovered,,,22P,,True,False,True,unexpected_seen,high,False,,22P_1906,perihelion
AERITH,23P,23P/Brorsen-Metcalf,23P/1919 Q1,1919,1919-10-17,,Appeared,,,23P,,True,True,True,expected_seen,high,False,,23P_1919,perihelion
AERITH,24P,24P/Schaumasse,0024P/?,1935,1935-09-15,,Not observed,,,24P,,True,True,False,expected_not_seen,high,False,,24P_1935,perihelion
AERITH,24P,24P/Schaumasse,24P,1927,1927-10-01,,Appeared,,,24P,,True,True,True,expected_seen,high,False,,24P_1927,perihelion
AERITH,24P,24P/Schaumasse,24P/1919 U1,1919,1919-10-20,,Appeared,,,24P,,True,True,True,expected_seen,high,False,,24P_1919,perihelion
AERITH,24P,24P/Schaumasse,24P/1911 X1,1911,1911-11-13,,Discovered,,,24P,,True,False,True,unexpected_seen,high,False,,24P_1911,perihelion
AERITH,25D,25D/Neujmin 2,0025D/?,1937,1937-11-20,,Not observed,,,25D,,True,True,False,expected_not_seen,high,False,,25D_1937,perihelion
AERITH,25D,25D/Neujmin 2,0025D/?,1932,1932-06-17,,Not observed,,,25D,,True,True,False,expected_not_seen,high,False,,25D_1932,perihelion
AERITH,25D,25D/Neujmin 2,25D/1926 V2,1927,1927-01-16,,Appeared,,,25D,,True,True,True,expected_seen,high,False,,25D_1927,perihelion
AERITH,25D,25D/Neujmin 2,0025D/?,1921,1921-08-15,,Not observed,,,25D,,True,True,False,expected_not_seen,high,False,,25D_1921,perihelion
AERITH,25D,25D/Neujmin 2,25D/1916 D1,1916,1916-03-11,,Discovered,,,25D,,True,False,True,unexpected_seen,high,False,,25D_1916,perihelion
AERITH,26P,26P/Grigg-Skjellerup,26P,1937,1937-05-23,,Appeared,,,26P,,True,True,True,expected_seen,high,False,,26P_1937,perihelion
AERITH,26P,26P/Grigg-Skjellerup,26P,1932,1932-05-12,,Appeared,,,26P,,True,True,True,expected_seen,high,False,,26P_1932,perihelion
AERITH,26P,26P/Grigg-Skjellerup,26P/1927 F1,1927,1927-05-10,,Appeared,,,26P,,True,True,True,expected_seen,high,False,,26P_1927,perihelion
AERITH,26P,26P/Grigg-Skjellerup,26P/1922 K1,1922,1922-05-15,,Discovered,,,26P,,True,False,True,unexpected_seen,high,False,,26P_1922,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1917,1917-05-22,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1917,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1912,1912-05-29,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1912,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1907,1907-06-01,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1907,perihelion
AERITH,26P,26P/Grigg-Skjellerup,26P/1902 O1,1902,1902-07-03,,Appeared before discovery,,,26P,,True,,True,retrospective_pre_discovery,high,False,,26P_1902,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1897,1897-09-02,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1897,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1892,1892-11-07,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1892,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1888,1888-01-13,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1888,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1883,1883-03-18,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1883,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1878,1878-03-09,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1878,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1873,1873-02-16,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1873,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1868,1868-02-03,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1868,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1863,1863-01-28,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1863,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1858,1858-01-23,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1858,perihelion
AERITH,26P,26P/Grigg-Skjellerup,0026P/?,1853,1853-01-16,,Not observed before discovery,,,26P,,True,,False,retrospective_not_observed,high,False,,26P_1853,perihelion
AERITH,27P,27P/Crommelin,27P/1928 W1,1928,1928-11-04,,Appeared,,,27P,,True,True,True,expected_seen,high,False,,27P_1928,perihelion
AERITH,27P,27P/Crommelin,0027P/?,1901,1901-05-14,,Not observed,,,27P,,True,True,False,expected_not_seen,high,False,,27P_1901,perihelion
AERITH,27P,27P/Crommelin,27P/1873 V1,1873,1873-12-02,,Discovered,,,27P,,True,False,True,unexpected_seen,high,False,,27P_1873,perihelion
AERITH,28P,28P/Neujmin 1,28P/1931 S1,1931,1931-04-30,,Appeared,,,28P,,True,True,True,expected_seen,high,False,,28P_1931,perihelion
AERITH,28P,28P/Neujmin 1,28P/1913 R2,1913,1913-08-16,,Discovered,,,28P,,True,False,True,unexpected_seen,high,False,,28P_1913,perihelion
AERITH,29P,29P/Schwassmann-Wachmann 1,29P/1927 V1,1925,1925-05-07,,Discovered,,,29P,,True,False,True,unexpected_seen,high,False,,29P_1925,perihelion
AERITH,29P,29P/Schwassmann-Wachmann 1,29P/1902 E1,1908,1908-10-18,,Appeared before discovery,,,29P,,True,,True,retrospective_pre_discovery,high,False,,29P_1908,perihelion
AERITH,30P,30P/Reinmuth 1,30P/1934 V1,1935,1935-04-29,,Appeared,,,30P,,True,True,True,expected_seen,high,False,,30P_1935,perihelion
AERITH,30P,30P/Reinmuth 1,30P/1928 D1,1928,1928-01-30,,Discovered,,,30P,,True,False,True,unexpected_seen,high,False,,30P_1928,perihelion
AERITH,31P,31P/Schwassmann-Wachmann 2,31P/1934 X1,1935,1935-08-28,,Appeared,,,31P,,True,True,True,expected_seen,high,False,,31P_1935,perihelion
AERITH,31P,31P/Schwassmann-Wachmann 2,31P/1929 B1,1929,1929-03-23,,Discovered,,,31P,,True,False,True,unexpected_seen,high,False,,31P_1929,perihelion
AERITH,32P,32P/Comas Sola,32P/1935 P1,1935,1935-10-06,,Appeared,,,32P,,True,True,True,expected_seen,high,False,,32P_1935,perihelion
AERITH,32P,32P/Comas Sola,32P/1926 V1,1927,1927-03-22,,Discovered,,,32P,,True,False,True,unexpected_seen,high,False,,32P_1927,perihelion
AERITH,33P,33P/Daniel,33P/1937 B1,1937,1937-01-27,,Appeared,,,33P,,True,True,True,expected_seen,high,False,,33P_1937,perihelion
AERITH,33P,33P/Daniel,0033P/?,1930,1930-04-07,,Not observed,,,33P,,True,True,False,expected_not_seen,high,False,,33P_1930,perihelion
AERITH,33P,33P/Daniel,0033P/?,1923,1923-06-13,,Not observed,,,33P,,True,True,False,expected_not_seen,high,False,,33P_1923,perihelion
AERITH,33P,33P/Daniel,0033P/?,1916,1916-08-18,,Not observed,,,33P,,True,True,False,expected_not_seen,high,False,,33P_1916,perihelion
AERITH,33P,33P/Daniel,33P/1909 X1,1909,1909-11-29,,Discovered,,,33P,,True,False,True,unexpected_seen,high,False,,33P_1909,perihelion
AERITH,34D,34D/Gale,34D/1938 J1,1938,1938-06-18,,Appeared,,,34D,,True,True,True,expected_seen,high,False,,34D_1938,perihelion
AERITH,34D,34D/Gale,34D/1927 L1,1927,1927-06-14,,Discovered,,,34D,,True,False,True,unexpected_seen,high,False,,34D_1927,perihelion
AERITH,35P,35P/Herschel-Rigollet,35P/1939 O1,1939,1939-08-09,,Discovered,,,35P,,True,False,True,unexpected_seen,high,False,,35P_1939,perihelion
AERITH,36P,36P/Whipple,36P/1933 U1,1933,1933-08-01,,Discovered,,,36P,,True,False,True,unexpected_seen,high,False,,36P_1933,perihelion
AERITH,36P,36P/Whipple,36P/1925 QD,1926,1926-02-04,,Appeared before discovery,,,36P,,True,,True,retrospective_pre_discovery,high,False,,36P_1926,perihelion
AERITH,37P,37P/Forbes,0037P/?,1935,1935-11-15,,Not observed,,,37P,,True,True,False,expected_not_seen,high,False,,37P_1935,perihelion
AERITH,37P,37P/Forbes,37P/1929 P1,1929,1929-06-26,,Discovered,,,37P,,True,False,True,unexpected_seen,high,False,,37P_1929,perihelion
AERITH,38P,38P/Stephan-Oterma,0038P/?,1904,1904-05-24,,Not observed,,,38P,,True,True,False,expected_not_seen,high,False,,38P_1904,perihelion
AERITH,38P,38P/Stephan-Oterma,38P/1867 B1,1867,1867-01-20,,Discovered,,,38P,,True,False,True,unexpected_seen,high,False,,38P_1867,perihelion
AERITH,40P,40P/Vaisala 1,40P/1939 CB,1939,1939-04-26,,Discovered,,,40P,,True,False,True,unexpected_seen,high,False,,40P_1939,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1940,1940-06-03,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1940,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1934,1934-12-16,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1934,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1929,1929-06-28,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1929,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1924,1924-01-07,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1924,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1918,1918-07-12,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1918,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1912,1912-12-26,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1912,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,41P/1907 L1,1907,1907-05-29,,Appeared,,,41P,,True,True,True,expected_seen,high,False,,41P_1907,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1901,1901-10-28,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1901,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1896,1896-02-21,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1896,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1890,1890-06-19,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1890,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1885,1885-01-30,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1885,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1879,1879-09-20,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1879,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1874,1874-05-15,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1874,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1869,1869-01-09,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1869,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,0041P/?,1863,1863-09-07,,Not observed,,,41P,,True,True,False,expected_not_seen,high,False,,41P_1863,perihelion
AERITH,41P,41P/Tuttle-Giacobini-Kresak,41P/1858 J1,1858,1858-05-03,,Discovered,,,41P,,True,False,True,unexpected_seen,high,False,,41P_1858,perihelion
AERITH,42P,42P/Neujmin 3,0042P/?,1940,1940-05-13,,Not observed,,,42P,,True,True,False,expected_not_seen,high,False,,42P_1940,perihelion
AERITH,42P,42P/Neujmin 3,42P/1929 P2,1929,1929-06-28,,Discovered,,,42P,,True,False,True,unexpected_seen,high,False,,42P_1929,perihelion
AERITH,43P,43P/Wolf-Harrington,0043P/?,1939,1939-06-25,,Not observed,,,43P,,True,True,False,expected_not_seen,high,False,,43P_1939,perihelion
AERITH,43P,43P/Wolf-Harrington,0043P/?,1932,1932-08-14,,Not observed,,,43P,,True,True,False,expected_not_seen,high,False,,43P_1932,perihelion
AERITH,43P,43P/Wolf-Harrington,43P/1924 Y1,1925,1925-01-11,,Discovered,,,43P,,True,False,True,unexpected_seen,high,False,,43P_1925,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1939,1939-12-15,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1939,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1933,1933-06-15,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1933,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1926,1926-12-16,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1926,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1920,1920-06-22,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1920,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1913,1913-12-27,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1913,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1907,1907-07-19,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1907,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1901,1901-02-17,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1901,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,54P/1894 W1,1894,1894-10-12,,Appeared,,,54P,,True,True,True,expected_seen,high,False,,54P_1894,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1888,1888-11-28,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1888,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1883,1883-02-01,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1883,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1877,1877-07-13,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1877,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1872,1872-01-02,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1872,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1866,1866-07-07,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1866,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1861,1861-01-16,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1861,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1855,1855-07-31,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1855,perihelion
AERITH,54P,54P/de Vico-Swift-NEAT,0054P/?,1850,1850-02-14,,Not observed,,,54P,,True,True,False,expected_not_seen,high,False,,54P_1850,perihelion
AERITH,55P,55P/Tempel-Tuttle,0055P/?,1932,1932-07-12,,Not observed,,,55P,,True,True,False,expected_not_seen,high,False,,55P_1932,perihelion
AERITH,55P,55P/Tempel-Tuttle,0055P/?,1899,1899-07-01,,Not observed,,,55P,,True,True,False,expected_not_seen,high,False,,55P_1899,perihelion
AERITH,55P,55P/Tempel-Tuttle,55P/1865 Y1,1866,1866-01-11,,Discovered,,,55P,,True,False,True,unexpected_seen,high,False,,55P_1866,perihelion
AERITH,58P,58P/Jackson-Neujmin,58P/1936 S1,1936,1936-10-03,,Discovered,,,58P,,True,False,True,unexpected_seen,high,False,,58P_1936,perihelion
AERITH,64P,64P/Swift-Gehrels,0064P/?,1935,1935-09-13,,Not observed,,,64P,,True,True,False,expected_not_seen,high,False,,64P_1935,perihelion
AERITH,64P,64P/Swift-Gehrels,0064P/?,1926,1926-06-09,,Not observed,,,64P,,True,True,False,expected_not_seen,high,False,,64P_1926,perihelion
AERITH,64P,64P/Swift-Gehrels,0064P/?,1917,1917-05-08,,Not observed,,,64P,,True,True,False,expected_not_seen,high,False,,64P_1917,perihelion
AERITH,64P,64P/Swift-Gehrels,0064P/?,1908,1908-03-29,,Not observed,,,64P,,True,True,False,expected_not_seen,high,False,,64P_1908,perihelion
AERITH,64P,64P/Swift-Gehrels,0064P/?,1899,1899-02-01,,Not observed,,,64P,,True,True,False,expected_not_seen,high,False,,64P_1899,perihelion
AERITH,64P,64P/Swift-Gehrels,64P/1889 W1,1889,1889-11-30,,Discovered,,,64P,,True,False,True,unexpected_seen,high,False,,64P_1889,perihelion
AERITH,69P,69P/Taylor,0069P/?,1935,1935-09-28,,Not observed,,,69P,,True,True,False,expected_not_seen,high,False,,69P_1935,perihelion
AERITH,69P,69P/Taylor,0069P/?,1928,1928-11-01,,Not observed,,,69P,,True,True,False,expected_not_seen,high,False,,69P_1928,perihelion
AERITH,69P,69P/Taylor,0069P/?,1922,1922-06-17,,Not observed,,,69P,,True,True,False,expected_not_seen,high,False,,69P_1922,perihelion
AERITH,69P,69P/Taylor,69P/1915 W1,1916,1916-01-31,,Discovered,,,69P,,True,False,True,unexpected_seen,high,False,,69P_1916,perihelion
AERITH,72P,72P/Denning-Fujikawa,0072P/?,1934,1934-05-26,,Not observed,,,72P,,True,True,False,expected_not_seen,high,False,,72P_1934,perihelion
AERITH,72P,72P/Denning-Fujikawa,0072P/?,1925,1925-06-30,,Not observed,,,72P,,True,True,False,expected_not_seen,high,False,,72P_1925,perihelion
AERITH,72P,72P/Denning-Fujikawa,0072P/?,1916,1916-10-09,,Not observed,,,72P,,True,True,False,expected_not_seen,high,False,,72P_1916,perihelion
AERITH,72P,72P/Denning-Fujikawa,0072P/?,1908,1908-01-12,,Not observed,,,72P,,True,True,False,expected_not_seen,high,False,,72P_1908,perihelion
AERITH,72P,72P/Denning-Fujikawa,0072P/?,1899,1899-03-16,,Not observed,,,72P,,True,True,False,expected_not_seen,high,False,,72P_1899,perihelion
AERITH,72P,72P/Denning-Fujikawa,0072P/?,1890,1890-05-18,,Not observed,,,72P,,True,True,False,expected_not_seen,high,False,,72P_1890,perihelion
AERITH,72P,72P/Denning-Fujikawa,72P/1881 T1,1881,1881-09-13,,Discovered,,,72P,,True,False,True,unexpected_seen,high,False,,72P_1881,perihelion
AERITH,73P,73P/Schwassmann-Wachmann 3,0073P/?,1935,1935-11-07,,Not observed,,,73P,,True,True,False,expected_not_seen,high,False,,73P_1935,perihelion
AERITH,73P,73P/Schwassmann-Wachmann 3,73P/1930 J1,1930,1930-06-14,,Discovered,,,73P,,True,False,True,unexpected_seen,high,False,,73P_1930,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1933,1933-11-12,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1933,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1925,1925-11-18,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1925,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1917,1917-10-30,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1917,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1909,1909-10-10,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1909,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1901,1901-11-05,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1901,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1893,1893-11-04,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1893,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1885,1885-11-03,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1885,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1877,1877-12-21,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1877,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1870,1870-01-12,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1870,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1862,1862-02-01,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1862,perihelion
AERITH,80P,80P/Peters-Hartley,0080P/?,1854,1854-04-15,,Not observed,,,80P,,True,True,False,expected_not_seen,high,False,,80P_1854,perihelion
AERITH,84P,84P/Giclas,0084P/?,1938,1938-07-13,,Not observed before discovery,,,84P,,True,,False,retrospective_not_observed,high,False,,84P_1938,perihelion
AERITH,84P,84P/Giclas,84P/1931 R1,1931,1931-11-18,,Appeared before discovery,,,84P,,True,,True,retrospective_pre_discovery,high,False,,84P_1931,perihelion
AERITH,95P,95P/(2060) Chiron,95P/(2060),1895,1895-03-16,,Appeared before discovery,,,95P,,True,,True,retrospective_pre_discovery,high,False,,95P_1895,perihelion
AERITH,97P,97P/Metcalf-Brewington,0097P/?,1937,1937-07-28,,Not observed,,,97P,,True,True,False,expected_not_seen,high,False,,97P_1937,perihelion
AERITH,97P,97P/Metcalf-Brewington,0097P/?,1929,1929-11-29,,Not observed,,,97P,,True,True,False,expected_not_seen,high,False,,97P_1929,perihelion
AERITH,97P,97P/Metcalf-Brewington,0097P/?,1922,1922-03-04,,Not observed,,,97P,,True,True,False,expected_not_seen,high,False,,97P_1922,perihelion
AERITH,97P,97P/Metcalf-Brewington,0097P/?,1914,1914-06-07,,Not observed,,,97P,,True,True,False,expected_not_seen,high,False,,97P_1914,perihelion
AERITH,97P,97P/Metcalf-Brewington,97P/1906 V2,1906,1906-10-10,,Discovered,,,97P,,True,False,True,unexpected_seen,high,False,,97P_1906,perihelion
