trace_index,series,mode,time_point,value
0,P1: Comets,lines,1866-06-01T00:00:00.000000,
0,P1: Comets,lines,1866-07-01T00:00:00.000000,
0,P1: Comets,lines,1866-08-01T00:00:00.000000,
0,P1: Comets,lines,1866-09-01T00:00:00.000000,
0,P1: Comets,lines,1866-10-01T00:00:00.000000,
0,P1: Comets,lines,1866-11-01T00:00:00.000000,20.0
0,P1: Comets,lines,1866-12-01T00:00:00.000000,
0,P1: Comets,lines,1867-01-01T00:00:00.000000,
0,P1: Comets,lines,1867-02-01T00:00:00.000000,
0,P1: Comets,lines,1867-03-01T00:00:00.000000,10.0
0,P1: Comets,lines,1867-04-01T00:00:00.000000,
0,P1: Comets,lines,1867-05-01T00:00:00.000000,9.5
0,P1: Comets,lines,1867-06-01T00:00:00.000000,4.666666666666667
0,P1: Comets,lines,1867-07-01T00:00:00.000000,5.5
0,P1: Comets,lines,1867-08-01T00:00:00.000000,5.0
0,P1: Comets,lines,1867-09-01T00:00:00.000000,4.0
0,P1: Comets,lines,1867-10-01T00:00:00.000000,12.5
0,P1: Comets,lines,1867-11-01T00:00:00.000000,16.666666666666668
0,P1: Comets,lines,1867-12-01T00:00:00.000000,11.0
0,P1: Comets,lines,1868-01-01T00:00:00.000000,13.5
0,P1: Comets,lines,1868-02-01T00:00:00.000000,5.0
0,P1: Comets,lines,1868-03-01T00:00:00.000000,5.5
0,P1: Comets,lines,1868-04-01T00:00:00.000000,5.0
0,P1: Comets,lines,1868-05-01T00:00:00.000000,10.5
0,P1: Comets,lines,1868-06-01T00:00:00.000000,
0,P1: Comets,lines,1868-07-01T00:00:00.000000,16.666666666666668
0,P1: Comets,lines,1868-08-01T00:00:00.000000,17.666666666666668
0,P1: Comets,lines,1868-09-01T00:00:00.000000,5.0
0,P1: Comets,lines,1868-10-01T00:00:00.000000,36.0
0,P1: Comets,lines,1868-11-01T00:00:00.000000,15.0
0,P1: Comets,lines,1868-12-01T00:00:00.000000,8.666666666666666
0,P1: Comets,lines,1869-01-01T00:00:00.000000,12.333333333333334
0,P1: Comets,lines,1869-02-01T00:00:00.000000,2.0
0,P1: Comets,lines,1869-03-01T00:00:00.000000,5.0
0,P1: Comets,lines,1869-04-01T00:00:00.000000,2.0
0,P1: Comets,lines,1869-05-01T00:00:00.000000,2.0
0,P1: Comets,lines,1869-06-01T00:00:00.000000,2.0
0,P1: Comets,lines,1869-07-01T00:00:00.000000,11.666666666666666
0,P1: Comets,lines,1869-08-01T00:00:00.000000,10.142857142857142
0,P1: Comets,lines,1869-09-01T00:00:00.000000,6.375
0,P1: Comets,lines,1869-10-01T00:00:00.000000,8.25
0,P1: Comets,lines,1869-11-01T00:00:00.000000,10.0
0,P1: Comets,lines,1869-12-01T00:00:00.000000,15.0
0,P1: Comets,lines,1870-01-01T00:00:00.000000,7.25
0,P1: Comets,lines,1870-02-01T00:00:00.000000,4.444444444444445
0,P1: Comets,lines,1870-03-01T00:00:00.000000,8.571428571428571
0,P1: Comets,lines,1870-04-01T00:00:00.000000,3.5
0,P1: Comets,lines,1870-05-01T00:00:00.000000,2.0
0,P1: Comets,lines,1870-06-01T00:00:00.000000,6.333333333333333
0,P1: Comets,lines,1870-07-01T00:00:00.000000,6.666666666666667
0,P1: Comets,lines,1870-08-01T00:00:00.000000,
0,P1: Comets,lines,1870-09-01T00:00:00.000000,10.333333333333334
0,P1: Comets,lines,1870-10-01T00:00:00.000000,8.0
0,P1: Comets,lines,1870-11-01T00:00:00.000000,7.0
0,P1: Comets,lines,1870-12-01T00:00:00.000000,15.0
0,P1: Comets,lines,1871-01-01T00:00:00.000000,
0,P1: Comets,lines,1871-02-01T00:00:00.000000,23.0
0,P1: Comets,lines,1871-03-01T00:00:00.000000,51.0
0,P1: Comets,lines,1871-04-01T00:00:00.000000,16.2
0,P1: Comets,lines,1871-05-01T00:00:00.000000,3.5
0,P1: Comets,lines,1871-06-01T00:00:00.000000,13.0
0,P1: Comets,lines,1871-07-01T00:00:00.000000,9.0
0,P1: Comets,lines,1871-08-01T00:00:00.000000,13.0
0,P1: Comets,lines,1871-09-01T00:00:00.000000,10.6
0,P1: Comets,lines,1871-10-01T00:00:00.000000,19.4
0,P1: Comets,lines,1871-11-01T00:00:00.000000,20.0
0,P1: Comets,lines,1871-12-01T00:00:00.000000,10.6875
0,P1: Comets,lines,1872-01-01T00:00:00.000000,9.5
0,P1: Comets,lines,1872-02-01T00:00:00.000000,5.0
0,P1: Comets,lines,1872-03-01T00:00:00.000000,11.105263157894736
0,P1: Comets,lines,1872-04-01T00:00:00.000000,14.666666666666666
0,P1: Comets,lines,1872-05-01T00:00:00.000000,9.2
0,P1: Comets,lines,1872-06-01T00:00:00.000000,12.38888888888889
0,P1: Comets,lines,1872-07-01T00:00:00.000000,13.666666666666666
0,P1: Comets,lines,1872-08-01T00:00:00.000000,14.6
0,P1: Comets,lines,1872-09-01T00:00:00.000000,11.25
0,P1: Comets,lines,1872-10-01T00:00:00.000000,19.0
0,P1: Comets,lines,1872-11-01T00:00:00.000000,5.571428571428571
0,P1: Comets,lines,1872-12-01T00:00:00.000000,14.5
0,P1: Comets,lines,1873-01-01T00:00:00.000000,21.09090909090909
0,P1: Comets,lines,1873-02-01T00:00:00.000000,
0,P1: Comets,lines,1873-03-01T00:00:00.000000,9.5
0,P1: Comets,lines,1873-04-01T00:00:00.000000,16.428571428571427
0,P1: Comets,lines,1873-05-01T00:00:00.000000,13.0
0,P1: Comets,lines,1873-06-01T00:00:00.000000,16.0
0,P1: Comets,lines,1873-07-01T00:00:00.000000,2.25
0,P1: Comets,lines,1873-08-01T00:00:00.000000,8.0
0,P1: Comets,lines,1873-09-01T00:00:00.000000,2.0
0,P1: Comets,lines,1873-10-01T00:00:00.000000,4.0
0,P1: Comets,lines,1873-11-01T00:00:00.000000,5.666666666666667
0,P1: Comets,lines,1873-12-01T00:00:00.000000,31.0
0,P1: Comets,lines,1874-01-01T00:00:00.000000,26.375
0,P1: Comets,lines,1874-02-01T00:00:00.000000,16.818181818181817
0,P1: Comets,lines,1874-03-01T00:00:00.000000,31.4375
0,P1: Comets,lines,1874-04-01T00:00:00.000000,39.0
0,P1: Comets,lines,1874-05-01T00:00:00.000000,
0,P1: Comets,lines,1874-06-01T00:00:00.000000,14.537037037037036
0,P1: Comets,lines,1874-07-01T00:00:00.000000,14.91025641025641
0,P1: Comets,lines,1874-08-01T00:00:00.000000,12.0
0,P1: Comets,lines,1874-09-01T00:00:00.000000,17.666666666666668
0,P1: Comets,lines,1874-10-01T00:00:00.000000,20.0
0,P1: Comets,lines,1874-11-01T00:00:00.000000,19.0
0,P1: Comets,lines,1874-12-01T00:00:00.000000,
0,P1: Comets,lines,1875-01-01T00:00:00.000000,16.75
0,P1: Comets,lines,1875-02-01T00:00:00.000000,11.666666666666666
0,P1: Comets,lines,1875-03-01T00:00:00.000000,19.5
0,P1: Comets,lines,1875-04-01T00:00:00.000000,5.5
0,P1: Comets,lines,1875-05-01T00:00:00.000000,12.0
0,P1: Comets,lines,1875-06-01T00:00:00.000000,
0,P1: Comets,lines,1875-07-01T00:00:00.000000,15.6
0,P1: Comets,lines,1875-08-01T00:00:00.000000,11.5
0,P1: Comets,lines,1875-09-01T00:00:00.000000,34.4
0,P1: Comets,lines,1875-10-01T00:00:00.000000,39.5
