trace_index,series,mode,time_point,value
0,P1: Comets2,lines,1853-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1853-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1853-08-01T00:00:00.000000,0.3888888888888889
0,P1: Comets2,lines,1853-09-01T00:00:00.000000,0.4090909090909091
0,P1: Comets2,lines,1853-10-01T00:00:00.000000,0.5294117647058824
0,P1: Comets2,lines,1853-11-01T00:00:00.000000,0.041666666666666664
0,P1: Comets2,lines,1853-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1854-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1854-02-01T00:00:00.000000,0.07692307692307693
0,P1: Comets2,lines,1854-03-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1854-04-01T00:00:00.000000,0.058823529411764705
0,P1: Comets2,lines,1854-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1854-06-01T00:00:00.000000,0.1
0,P1: Comets2,lines,1854-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1854-08-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1854-09-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1854-10-01T00:00:00.000000,0.06666666666666667
0,P1: Comets2,lines,1854-11-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1854-12-01T00:00:00.000000,0.08333333333333333
0,P1: Comets2,lines,1855-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1855-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1855-03-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1855-04-01T00:00:00.000000,0.06666666666666667
0,P1: Comets2,lines,1855-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1855-06-01T00:00:00.000000,0.1111111111111111
0,P1: Comets2,lines,1855-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1855-08-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1855-09-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1855-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1855-11-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1855-12-01T00:00:00.000000,0.08333333333333333
0,P1: Comets2,lines,1856-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1856-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1856-03-01T00:00:00.000000,0.09523809523809523
0,P1: Comets2,lines,1856-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1856-05-01T00:00:00.000000,0.06666666666666667
0,P1: Comets2,lines,1856-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1856-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1856-08-01T00:00:00.000000,0.26666666666666666
0,P1: Comets2,lines,1856-09-01T00:00:00.000000,0.14285714285714285
0,P1: Comets2,lines,1856-10-01T00:00:00.000000,0.041666666666666664
0,P1: Comets2,lines,1856-11-01T00:00:00.000000,0.030303030303030304
0,P1: Comets2,lines,1856-12-01T00:00:00.000000,0.07692307692307693
0,P1: Comets2,lines,1857-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1857-02-01T00:00:00.000000,0.14285714285714285
0,P1: Comets2,lines,1857-03-01T00:00:00.000000,0.19047619047619047
0,P1: Comets2,lines,1857-04-01T00:00:00.000000,0.8333333333333334
0,P1: Comets2,lines,1857-05-01T00:00:00.000000,0.6788990825688074
0,P1: Comets2,lines,1857-06-01T00:00:00.000000,0.36538461538461536
0,P1: Comets2,lines,1857-07-01T00:00:00.000000,0.46153846153846156
0,P1: Comets2,lines,1857-08-01T00:00:00.000000,0.16
0,P1: Comets2,lines,1857-09-01T00:00:00.000000,0.24
0,P1: Comets2,lines,1857-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1857-11-01T00:00:00.000000,0.09090909090909091
0,P1: Comets2,lines,1857-12-01T00:00:00.000000,0.1111111111111111
0,P1: Comets2,lines,1858-01-01T00:00:00.000000,0.05555555555555555
0,P1: Comets2,lines,1858-02-01T00:00:00.000000,0.08333333333333333
0,P1: Comets2,lines,1858-03-01T00:00:00.000000,0.047619047619047616
0,P1: Comets2,lines,1858-04-01T00:00:00.000000,0.18181818181818182
0,P1: Comets2,lines,1858-05-01T00:00:00.000000,0.26666666666666666
0,P1: Comets2,lines,1858-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1858-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1858-08-01T00:00:00.000000,0.375
0,P1: Comets2,lines,1858-09-01T00:00:00.000000,0.7142857142857143
0,P1: Comets2,lines,1858-10-01T00:00:00.000000,0.6629213483146067
0,P1: Comets2,lines,1858-11-01T00:00:00.000000,0.45454545454545453
0,P1: Comets2,lines,1858-12-01T00:00:00.000000,0.25
0,P1: Comets2,lines,1859-01-01T00:00:00.000000,0.1111111111111111
0,P1: Comets2,lines,1859-02-01T00:00:00.000000,0.041666666666666664
0,P1: Comets2,lines,1859-03-01T00:00:00.000000,0.05263157894736842
0,P1: Comets2,lines,1859-04-01T00:00:00.000000,0.058823529411764705
0,P1: Comets2,lines,1859-05-01T00:00:00.000000,0.1
0,P1: Comets2,lines,1859-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1859-07-01T00:00:00.000000,0.16
0,P1: Comets2,lines,1859-08-01T00:00:00.000000,0.08333333333333333
0,P1: Comets2,lines,1859-09-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1859-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1859-11-01T00:00:00.000000,0.06896551724137931
0,P1: Comets2,lines,1859-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1860-01-01T00:00:00.000000,0.037037037037037035
0,P1: Comets2,lines,1860-02-01T00:00:00.000000,0.13846153846153847
0,P1: Comets2,lines,1860-03-01T00:00:00.000000,0.034482758620689655
0,P1: Comets2,lines,1860-04-01T00:00:00.000000,0.05357142857142857
0,P1: Comets2,lines,1860-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1860-06-01T00:00:00.000000,0.2692307692307692
0,P1: Comets2,lines,1860-07-01T00:00:00.000000,0.13709677419354838
0,P1: Comets2,lines,1860-08-01T00:00:00.000000,0.013333333333333334
0,P1: Comets2,lines,1860-09-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1860-10-01T00:00:00.000000,0.17857142857142858
0,P1: Comets2,lines,1860-11-01T00:00:00.000000,0.4444444444444444
0,P1: Comets2,lines,1860-12-01T00:00:00.000000,0.14285714285714285
0,P1: Comets2,lines,1861-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1861-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1861-03-01T00:00:00.000000,0.25
0,P1: Comets2,lines,1861-04-01T00:00:00.000000,0.4444444444444444
0,P1: Comets2,lines,1861-05-01T00:00:00.000000,0.07692307692307693
0,P1: Comets2,lines,1861-06-01T00:00:00.000000,0.34782608695652173
0,P1: Comets2,lines,1861-07-01T00:00:00.000000,0.8095238095238095
0,P1: Comets2,lines,1861-08-01T00:00:00.000000,0.125
0,P1: Comets2,lines,1861-09-01T00:00:00.000000,0.23076923076923078
0,P1: Comets2,lines,1861-10-01T00:00:00.000000,0.1
0,P1: Comets2,lines,1861-11-01T00:00:00.000000,0.4
0,P1: Comets2,lines,1861-12-01T00:00:00.000000,0.3125
0,P1: Comets2,lines,1862-01-01T00:00:00.000000,0.16666666666666666
0,P1: Comets2,lines,1862-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1862-03-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1862-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1862-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1862-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1862-07-01T00:00:00.000000,0.5
0,P1: Comets2,lines,1862-08-01T00:00:00.000000,0.35714285714285715
0,P1: Comets2,lines,1862-09-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1862-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1862-11-01T00:00:00.000000,0.14285714285714285
0,P1: Comets2,lines,1862-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1863-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1863-02-01T00:00:00.000000,0.5
0,P1: Comets2,lines,1863-03-01T00:00:00.000000,0.3333333333333333
0,P1: Comets2,lines,1863-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1863-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1863-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1863-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1863-08-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1863-09-01T00:00:00.000000,0.14285714285714285
0,P1: Comets2,lines,1863-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1863-11-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1863-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1864-01-01T00:00:00.000000,0.3
0,P1: Comets2,lines,1864-02-01T00:00:00.000000,0.2
0,P1: Comets2,lines,1864-03-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1864-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1864-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1864-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1864-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1864-08-01T00:00:00.000000,0.07142857142857142
0,P1: Comets2,lines,1864-09-01T00:00:00.000000,0.09090909090909091
0,P1: Comets2,lines,1864-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1864-11-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1864-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1865-01-01T00:00:00.000000,0.0625
0,P1: Comets2,lines,1865-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1865-03-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1865-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1865-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1865-06-01T00:00:00.000000,0.2
0,P1: Comets2,lines,1865-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1865-08-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1865-09-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1865-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1865-11-01T00:00:00.000000,0.2
0,P1: Comets2,lines,1865-12-01T00:00:00.000000,0.125
0,P1: Comets2,lines,1866-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1866-02-01T00:00:00.000000,0.125
0,P1: Comets2,lines,1866-03-01T00:00:00.000000,0.1
0,P1: Comets2,lines,1866-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1866-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1866-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1866-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1866-08-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1866-09-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1866-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1866-11-01T00:00:00.000000,0.03508771929824561
0,P1: Comets2,lines,1866-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1867-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1867-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1867-03-01T00:00:00.000000,0.1111111111111111
0,P1: Comets2,lines,1867-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1867-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1867-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1867-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1867-08-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1867-09-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1867-10-01T00:00:00.000000,0.06666666666666667
0,P1: Comets2,lines,1867-11-01T00:00:00.000000,0.1111111111111111
0,P1: Comets2,lines,1867-12-01T00:00:00.000000,0.15384615384615385
0,P1: Comets2,lines,1868-01-01T00:00:00.000000,0.07692307692307693
0,P1: Comets2,lines,1868-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1868-03-01T00:00:00.000000,0.041666666666666664
0,P1: Comets2,lines,1868-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1868-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1868-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1868-07-01T00:00:00.000000,0.07407407407407407
0,P1: Comets2,lines,1868-08-01T00:00:00.000000,0.061224489795918366
0,P1: Comets2,lines,1868-09-01T00:00:00.000000,0.0967741935483871
0,P1: Comets2,lines,1868-10-01T00:00:00.000000,0.07692307692307693
0,P1: Comets2,lines,1868-11-01T00:00:00.000000,0.047619047619047616
0,P1: Comets2,lines,1868-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1869-01-01T00:00:00.000000,0.020833333333333332
0,P1: Comets2,lines,1869-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1869-03-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1869-04-01T00:00:00.000000,0.04
0,P1: Comets2,lines,1869-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1869-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1869-07-01T00:00:00.000000,0.023809523809523808
0,P1: Comets2,lines,1869-08-01T00:00:00.000000,0.11374407582938388
0,P1: Comets2,lines,1869-09-01T00:00:00.000000,0.12195121951219512
0,P1: Comets2,lines,1869-10-01T00:00:00.000000,0.08888888888888889
0,P1: Comets2,lines,1869-11-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1869-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1870-01-01T00:00:00.000000,0.06521739130434782
0,P1: Comets2,lines,1870-02-01T00:00:00.000000,0.041666666666666664
0,P1: Comets2,lines,1870-03-01T00:00:00.000000,0.043478260869565216
0,P1: Comets2,lines,1870-04-01T00:00:00.000000,0.08333333333333333
0,P1: Comets2,lines,1870-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1870-06-01T00:00:00.000000,0.05128205128205128
0,P1: Comets2,lines,1870-07-01T00:00:00.000000,0.025
0,P1: Comets2,lines,1870-08-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1870-09-01T00:00:00.000000,0.02857142857142857
0,P1: Comets2,lines,1870-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1870-11-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1870-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1871-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1871-02-01T00:00:00.000000,0.043478260869565216
0,P1: Comets2,lines,1871-03-01T00:00:00.000000,0.047619047619047616
0,P1: Comets2,lines,1871-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1871-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1871-06-01T00:00:00.000000,0.0625
0,P1: Comets2,lines,1871-07-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1871-08-01T00:00:00.000000,0.05555555555555555
0,P1: Comets2,lines,1871-09-01T00:00:00.000000,0.1
0,P1: Comets2,lines,1871-10-01T00:00:00.000000,0.16
0,P1: Comets2,lines,1871-11-01T00:00:00.000000,0.16666666666666666
0,P1: Comets2,lines,1871-12-01T00:00:00.000000,0.02040816326530612
0,P1: Comets2,lines,1872-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1872-02-01T00:00:00.000000,0.125
0,P1: Comets2,lines,1872-03-01T00:00:00.000000,0.46551724137931033
0,P1: Comets2,lines,1872-04-01T00:00:00.000000,0.22727272727272727
0,P1: Comets2,lines,1872-05-01T00:00:00.000000,0.11538461538461539
0,P1: Comets2,lines,1872-06-01T00:00:00.000000,0.061224489795918366
0,P1: Comets2,lines,1872-07-01T00:00:00.000000,0.15625
0,P1: Comets2,lines,1872-08-01T00:00:00.000000,0.2413793103448276
0,P1: Comets2,lines,1872-09-01T00:00:00.000000,0.0967741935483871
0,P1: Comets2,lines,1872-10-01T00:00:00.000000,0.09523809523809523
0,P1: Comets2,lines,1872-11-01T00:00:00.000000,0.0967741935483871
0,P1: Comets2,lines,1872-12-01T00:00:00.000000,0.13043478260869565
0,P1: Comets2,lines,1873-01-01T00:00:00.000000,0.25
0,P1: Comets2,lines,1873-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1873-03-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1873-04-01T00:00:00.000000,0.075
0,P1: Comets2,lines,1873-05-01T00:00:00.000000,0.06
0,P1: Comets2,lines,1873-06-01T00:00:00.000000,0.02857142857142857
0,P1: Comets2,lines,1873-07-01T00:00:00.000000,0.058823529411764705
0,P1: Comets2,lines,1873-08-01T00:00:00.000000,0.043478260869565216
0,P1: Comets2,lines,1873-09-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1873-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1873-11-01T00:00:00.000000,0.038461538461538464
0,P1: Comets2,lines,1873-12-01T00:00:00.000000,0.05263157894736842
0,P1: Comets2,lines,1874-01-01T00:00:00.000000,0.08823529411764706
0,P1: Comets2,lines,1874-02-01T00:00:00.000000,0.05357142857142857
0,P1: Comets2,lines,1874-03-01T00:00:00.000000,0.13793103448275862
0,P1: Comets2,lines,1874-04-01T00:00:00.000000,0.029411764705882353
0,P1: Comets2,lines,1874-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1874-06-01T00:00:00.000000,0.4943820224719101
0,P1: Comets2,lines,1874-07-01T00:00:00.000000,0.7840909090909091
0,P1: Comets2,lines,1874-08-01T00:00:00.000000,0.3380281690140845
0,P1: Comets2,lines,1874-09-01T00:00:00.000000,0.07407407407407407
0,P1: Comets2,lines,1874-10-01T00:00:00.000000,0.0547945205479452
0,P1: Comets2,lines,1874-11-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1874-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1875-01-01T00:00:00.000000,0.0196078431372549
0,P1: Comets2,lines,1875-02-01T00:00:00.000000,0.05357142857142857
0,P1: Comets2,lines,1875-03-01T00:00:00.000000,0.09803921568627451
0,P1: Comets2,lines,1875-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1875-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1875-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1875-07-01T00:00:00.000000,0.044444444444444446
0,P1: Comets2,lines,1875-08-01T00:00:00.000000,0.016666666666666666
0,P1: Comets2,lines,1875-09-01T00:00:00.000000,0.08695652173913043
0,P1: Comets2,lines,1875-10-01T00:00:00.000000,0.061224489795918366
0,P1: Comets2,lines,1875-11-01T00:00:00.000000,0.11764705882352941
0,P1: Comets2,lines,1875-12-01T00:00:00.000000,0.045454545454545456
0,P1: Comets2,lines,1876-01-01T00:00:00.000000,0.030303030303030304
0,P1: Comets2,lines,1876-02-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1876-03-01T00:00:00.000000,0.020833333333333332
0,P1: Comets2,lines,1876-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1876-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1876-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1876-07-01T00:00:00.000000,0.029411764705882353
0,P1: Comets2,lines,1876-08-01T00:00:00.000000,0.04
0,P1: Comets2,lines,1876-09-01T00:00:00.000000,0.021739130434782608
0,P1: Comets2,lines,1876-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1876-11-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1876-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1877-01-01T00:00:00.000000,0.041666666666666664
0,P1: Comets2,lines,1877-02-01T00:00:00.000000,0.03333333333333333
0,P1: Comets2,lines,1877-03-01T00:00:00.000000,0.061224489795918366
0,P1: Comets2,lines,1877-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1877-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1877-06-01T00:00:00.000000,0.22580645161290322
0,P1: Comets2,lines,1877-07-01T00:00:00.000000,0.05
0,P1: Comets2,lines,1877-08-01T00:00:00.000000,0.041666666666666664
0,P1: Comets2,lines,1877-09-01T00:00:00.000000,0.034482758620689655
0,P1: Comets2,lines,1877-10-01T00:00:00.000000,0.08196721311475409
0,P1: Comets2,lines,1877-11-01T00:00:00.000000,0.03636363636363636
0,P1: Comets2,lines,1877-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1878-01-01T00:00:00.000000,0.020833333333333332
0,P1: Comets2,lines,1878-02-01T00:00:00.000000,0.017857142857142856
0,P1: Comets2,lines,1878-03-01T00:00:00.000000,0.1320754716981132
0,P1: Comets2,lines,1878-04-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1878-05-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1878-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1878-07-01T00:00:00.000000,0.012048192771084338
0,P1: Comets2,lines,1878-08-01T00:00:00.000000,0.018691588785046728
0,P1: Comets2,lines,1878-09-01T00:00:00.000000,0.08196721311475409
0,P1: Comets2,lines,1878-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1878-11-01T00:00:00.000000,0.09090909090909091
0,P1: Comets2,lines,1878-12-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1879-01-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1879-02-01T00:00:00.000000,0.07692307692307693
0,P1: Comets2,lines,1879-03-01T00:00:00.000000,0.12280701754385964
0,P1: Comets2,lines,1879-04-01T00:00:00.000000,0.14705882352941177
0,P1: Comets2,lines,1879-05-01T00:00:00.000000,0.041666666666666664
0,P1: Comets2,lines,1879-06-01T00:00:00.000000,0.046511627906976744
0,P1: Comets2,lines,1879-07-01T00:00:00.000000,0.05263157894736842
0,P1: Comets2,lines,1879-08-01T00:00:00.000000,0.1076923076923077
0,P1: Comets2,lines,1879-09-01T00:00:00.000000,0.10204081632653061
0,P1: Comets2,lines,1879-10-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1879-11-01T00:00:00.000000,0.09401709401709402
0,P1: Comets2,lines,1879-12-01T00:00:00.000000,0.1509433962264151
0,P1: Comets2,lines,1880-01-01T00:00:00.000000,0.07317073170731707
0,P1: Comets2,lines,1880-02-01T00:00:00.000000,0.07865168539325842
0,P1: Comets2,lines,1880-03-01T00:00:00.000000,0.13580246913580246
0,P1: Comets2,lines,1880-04-01T00:00:00.000000,0.0196078431372549
0,P1: Comets2,lines,1880-05-01T00:00:00.000000,0.012658227848101266
0,P1: Comets2,lines,1880-06-01T00:00:00.000000,0.0
0,P1: Comets2,lines,1880-07-01T00:00:00.000000,0.022222222222222223
0,P1: Comets2,lines,1880-08-01T00:00:00.000000,0.02127659574468085
0,P1: Comets2,lines,1880-09-01T00:00:00.000000,0.03571428571428571
0,P1: Comets2,lines,1880-10-01T00:00:00.000000,0.08108108108108109
0,P1: Comets2,lines,1880-11-01T00:00:00.000000,0.18571428571428572
0,P1: Comets2,lines,1880-12-01T00:00:00.000000,0.03389830508474576
0,P1: Comets2,lines,1881-01-01T00:00:00.000000,0.0851063829787234
0,P1: Comets2,lines,1881-02-01T00:00:00.000000,0.028985507246376812
0,P1: Comets2,lines,1881-03-01T00:00:00.000000,0.1
0,P1: Comets2,lines,1881-04-01T00:00:00.000000,0.034482758620689655
0,P1: Comets2,lines,1881-05-01T00:00:00.000000,0.075
0,P1: Comets2,lines,1881-06-01T00:00:00.000000,0.4463276836158192
0,P1: Comets2,lines,1881-07-01T00:00:00.000000,0.4782608695652174
0,P1: Comets2,lines,1881-08-01T00:00:00.000000,0.5454545454545454
0,P1: Comets2,lines,1881-09-01T00:00:00.000000,0.41304347826086957
0,P1: Comets2,lines,1881-10-01T00:00:00.000000,0.15625
0,P1: Comets2,lines,1881-11-01T00:00:00.000000,0.37373737373737376
0,P1: Comets2,lines,1881-12-01T00:00:00.000000,0.1956521739130435
0,P1: Comets2,lines,1882-01-01T00:00:00.000000,0.12162162162162163
0,P1: Comets2,lines,1882-02-01T00:00:00.000000,0.07936507936507936
0,P1: Comets2,lines,1882-03-01T00:00:00.000000,0.17543859649122806
0,P1: Comets2,lines,1882-04-01T00:00:00.000000,0.14606741573033707
0,P1: Comets2,lines,1882-05-01T00:00:00.000000,0.21904761904761905
0,P1: Comets2,lines,1882-06-01T00:00:00.000000,0.2826086956521739
0,P1: Comets2,lines,1882-07-01T00:00:00.000000,0.09259259259259259
0,P1: Comets2,lines,1882-08-01T00:00:00.000000,0.2328767123287671
0,P1: Comets2,lines,1882-09-01T00:00:00.000000,0.34065934065934067
