trace_index,series,mode,time_point,value
0,P1: Comets,lines,1866-08-01T00:00:00.000000,0.0
0,P1: Comets,lines,1866-09-01T00:00:00.000000,0.0
0,P1: Comets,lines,1866-10-01T00:00:00.000000,0.0
0,P1: Comets,lines,1866-11-01T00:00:00.000000,0.03508771929824561
0,P1: Comets,lines,1866-12-01T00:00:00.000000,0.0
0,P1: Comets,lines,1867-01-01T00:00:00.000000,0.0
0,P1: Comets,lines,1867-02-01T00:00:00.000000,0.0
0,P1: Comets,lines,1867-03-01T00:00:00.000000,0.16666666666666666
0,P1: Comets,lines,1867-04-01T00:00:00.000000,0.0
0,P1: Comets,lines,1867-05-01T00:00:00.000000,0.16666666666666666
0,P1: Comets,lines,1867-06-01T00:00:00.000000,0.15
0,P1: Comets,lines,1867-07-01T00:00:00.000000,0.06451612903225806
0,P1: Comets,lines,1867-08-01T00:00:00.000000,0.2
0,P1: Comets,lines,1867-09-01T00:00:00.000000,0.03225806451612903
0,P1: Comets,lines,1867-10-01T00:00:00.000000,0.26666666666666666
0,P1: Comets,lines,1867-11-01T00:00:00.000000,0.2
0,P1: Comets,lines,1867-12-01T00:00:00.000000,0.3076923076923077
0,P1: Comets,lines,1868-01-01T00:00:00.000000,0.15384615384615385
0,P1: Comets,lines,1868-02-01T00:00:00.000000,0.07142857142857142
0,P1: Comets,lines,1868-03-01T00:00:00.000000,0.08333333333333333
0,P1: Comets,lines,1868-04-01T00:00:00.000000,0.1
0,P1: Comets,lines,1868-05-01T00:00:00.000000,0.1111111111111111
0,P1: Comets,lines,1868-06-01T00:00:00.000000,0.0
0,P1: Comets,lines,1868-07-01T00:00:00.000000,0.1111111111111111
0,P1: Comets,lines,1868-08-01T00:00:00.000000,0.12244897959183673
0,P1: Comets,lines,1868-09-01T00:00:00.000000,0.16129032258064516
0,P1: Comets,lines,1868-10-01T00:00:00.000000,0.07692307692307693
0,P1: Comets,lines,1868-11-01T00:00:00.000000,0.12698412698412698
0,P1: Comets,lines,1868-12-01T00:00:00.000000,0.08823529411764706
0,P1: Comets,lines,1869-01-01T00:00:00.000000,0.0625
0,P1: Comets,lines,1869-02-01T00:00:00.000000,0.05263157894736842
0,P1: Comets,lines,1869-03-01T00:00:00.000000,0.058823529411764705
0,P1: Comets,lines,1869-04-01T00:00:00.000000,0.04
0,P1: Comets,lines,1869-05-01T00:00:00.000000,0.02702702702702703
0,P1: Comets,lines,1869-06-01T00:00:00.000000,0.06666666666666667
0,P1: Comets,lines,1869-07-01T00:00:00.000000,0.07142857142857142
0,P1: Comets,lines,1869-08-01T00:00:00.000000,0.16587677725118483
0,P1: Comets,lines,1869-09-01T00:00:00.000000,0.1951219512195122
0,P1: Comets,lines,1869-10-01T00:00:00.000000,0.08888888888888889
0,P1: Comets,lines,1869-11-01T00:00:00.000000,0.037037037037037035
0,P1: Comets,lines,1869-12-01T00:00:00.000000,0.030303030303030304
0,P1: Comets,lines,1870-01-01T00:00:00.000000,0.08695652173913043
0,P1: Comets,lines,1870-02-01T00:00:00.000000,0.375
0,P1: Comets,lines,1870-03-01T00:00:00.000000,0.30434782608695654
0,P1: Comets,lines,1870-04-01T00:00:00.000000,0.16666666666666666
0,P1: Comets,lines,1870-05-01T00:00:00.000000,0.05263157894736842
0,P1: Comets,lines,1870-06-01T00:00:00.000000,0.07692307692307693
0,P1: Comets,lines,1870-07-01T00:00:00.000000,0.075
0,P1: Comets,lines,1870-08-01T00:00:00.000000,0.0
0,P1: Comets,lines,1870-09-01T00:00:00.000000,0.08571428571428572
0,P1: Comets,lines,1870-10-01T00:00:00.000000,0.029411764705882353
0,P1: Comets,lines,1870-11-01T00:00:00.000000,0.05
0,P1: Comets,lines,1870-12-01T00:00:00.000000,0.045454545454545456
0,P1: Comets,lines,1871-01-01T00:00:00.000000,0.0
0,P1: Comets,lines,1871-02-01T00:00:00.000000,0.043478260869565216
0,P1: Comets,lines,1871-03-01T00:00:00.000000,0.047619047619047616
0,P1: Comets,lines,1871-04-01T00:00:00.000000,0.16666666666666666
0,P1: Comets,lines,1871-05-01T00:00:00.000000,0.09523809523809523
0,P1: Comets,lines,1871-06-01T00:00:00.000000,0.125
0,P1: Comets,lines,1871-07-01T00:00:00.000000,0.03225806451612903
0,P1: Comets,lines,1871-08-01T00:00:00.000000,0.05555555555555555
0,P1: Comets,lines,1871-09-01T00:00:00.000000,0.16666666666666666
0,P1: Comets,lines,1871-10-01T00:00:00.000000,0.2
0,P1: Comets,lines,1871-11-01T00:00:00.000000,0.19444444444444445
0,P1: Comets,lines,1871-12-01T00:00:00.000000,0.32653061224489793
0,P1: Comets,lines,1872-01-01T00:00:00.000000,0.08
0,P1: Comets,lines,1872-02-01T00:00:00.000000,0.20833333333333334
0,P1: Comets,lines,1872-03-01T00:00:00.000000,0.6551724137931034
0,P1: Comets,lines,1872-04-01T00:00:00.000000,0.2727272727272727
0,P1: Comets,lines,1872-05-01T00:00:00.000000,0.19230769230769232
0,P1: Comets,lines,1872-06-01T00:00:00.000000,0.3673469387755102
0,P1: Comets,lines,1872-07-01T00:00:00.000000,0.28125
0,P1: Comets,lines,1872-08-01T00:00:00.000000,0.3448275862068966
0,P1: Comets,lines,1872-09-01T00:00:00.000000,0.25806451612903225
0,P1: Comets,lines,1872-10-01T00:00:00.000000,0.19047619047619047
0,P1: Comets,lines,1872-11-01T00:00:00.000000,0.22580645161290322
0,P1: Comets,lines,1872-12-01T00:00:00.000000,0.34782608695652173
0,P1: Comets,lines,1873-01-01T00:00:00.000000,0.3055555555555556
0,P1: Comets,lines,1873-02-01T00:00:00.000000,0.0
0,P1: Comets,lines,1873-03-01T00:00:00.000000,0.03278688524590164
0,P1: Comets,lines,1873-04-01T00:00:00.000000,0.175
0,P1: Comets,lines,1873-05-01T00:00:00.000000,0.1
0,P1: Comets,lines,1873-06-01T00:00:00.000000,0.11428571428571428
0,P1: Comets,lines,1873-07-01T00:00:00.000000,0.11764705882352941
0,P1: Comets,lines,1873-08-01T00:00:00.000000,0.06521739130434782
0,P1: Comets,lines,1873-09-01T00:00:00.000000,0.07692307692307693
0,P1: Comets,lines,1873-10-01T00:00:00.000000,0.045454545454545456
0,P1: Comets,lines,1873-11-01T00:00:00.000000,0.23076923076923078
0,P1: Comets,lines,1873-12-01T00:00:00.000000,0.10526315789473684
0,P1: Comets,lines,1874-01-01T00:00:00.000000,0.23529411764705882
0,P1: Comets,lines,1874-02-01T00:00:00.000000,0.19642857142857142
0,P1: Comets,lines,1874-03-01T00:00:00.000000,0.1839080459770115
0,P1: Comets,lines,1874-04-01T00:00:00.000000,0.029411764705882353
0,P1: Comets,lines,1874-05-01T00:00:00.000000,0.0
0,P1: Comets,lines,1874-06-01T00:00:00.000000,0.6067415730337079
0,P1: Comets,lines,1874-07-01T00:00:00.000000,0.8863636363636364
0,P1: Comets,lines,1874-08-01T00:00:00.000000,0.4788732394366197
0,P1: Comets,lines,1874-09-01T00:00:00.000000,0.1111111111111111
0,P1: Comets,lines,1874-10-01T00:00:00.000000,0.136986301369863
0,P1: Comets,lines,1874-11-01T00:00:00.000000,0.014925373134328358
0,P1: Comets,lines,1874-12-01T00:00:00.000000,0.0
0,P1: Comets,lines,1875-01-01T00:00:00.000000,0.0784313725490196
0,P1: Comets,lines,1875-02-01T00:00:00.000000,0.10714285714285714
0,P1: Comets,lines,1875-03-01T00:00:00.000000,0.11764705882352941
0,P1: Comets,lines,1875-04-01T00:00:00.000000,0.07142857142857142
0,P1: Comets,lines,1875-05-01T00:00:00.000000,0.03571428571428571
0,P1: Comets,lines,1875-06-01T00:00:00.000000,0.0
0,P1: Comets,lines,1875-07-01T00:00:00.000000,0.1111111111111111
0,P1: Comets,lines,1875-08-01T00:00:00.000000,0.03333333333333333
0,P1: Comets,lines,1875-09-01T00:00:00.000000,0.10869565217391304
0,P1: Comets,lines,1875-10-01T00:00:00.000000,0.08163265306122448
0,P1: Comets,lines,1875-11-01T00:00:00.000000,0.19607843137254902
0,P1: Comets,lines,1875-12-01T00:00:00.000000,0.06818181818181818
0,P1: Comets,lines,1876-01-01T00:00:00.000000,0.10606060606060606
0,P1: Comets,lines,1876-02-01T00:00:00.000000,0.0
0,P1: Comets,lines,1876-03-01T00:00:00.000000,0.125
0,P1: Comets,lines,1876-04-01T00:00:00.000000,0.05128205128205128
0,P1: Comets,lines,1876-05-01T00:00:00.000000,0.0
0,P1: Comets,lines,1876-06-01T00:00:00.000000,0.0
0,P1: Comets,lines,1876-07-01T00:00:00.000000,0.058823529411764705
0,P1: Comets,lines,1876-08-01T00:00:00.000000,0.08
0,P1: Comets,lines,1876-09-01T00:00:00.000000,0.043478260869565216
0,P1: Comets,lines,1876-10-01T00:00:00.000000,0.012048192771084338
0,P1: Comets,lines,1876-11-01T00:00:00.000000,0.16129032258064516
0,P1: Comets,lines,1876-12-01T00:00:00.000000,0.14285714285714285
0,P1: Comets,lines,1877-01-01T00:00:00.000000,0.08333333333333333
0,P1: Comets,lines,1877-02-01T00:00:00.000000,0.1
0,P1: Comets,lines,1877-03-01T00:00:00.000000,0.08163265306122448
0,P1: Comets,lines,1877-04-01T00:00:00.000000,0.2
0,P1: Comets,lines,1877-05-01T00:00:00.000000,0.10526315789473684
0,P1: Comets,lines,1877-06-01T00:00:00.000000,0.3548387096774194
0,P1: Comets,lines,1877-07-01T00:00:00.000000,0.075
0,P1: Comets,lines,1877-08-01T00:00:00.000000,0.041666666666666664
0,P1: Comets,lines,1877-09-01T00:00:00.000000,0.05517241379310345
0,P1: Comets,lines,1877-10-01T00:00:00.000000,0.13114754098360656
0,P1: Comets,lines,1877-11-01T00:00:00.000000,0.03636363636363636
0,P1: Comets,lines,1877-12-01T00:00:00.000000,0.0
0,P1: Comets,lines,1878-01-01T00:00:00.000000,0.041666666666666664
0,P1: Comets,lines,1878-02-01T00:00:00.000000,0.017857142857142856
0,P1: Comets,lines,1878-03-01T00:00:00.000000,0.24528301886792453
0,P1: Comets,lines,1878-04-01T00:00:00.000000,0.05
0,P1: Comets,lines,1878-05-01T00:00:00.000000,0.0
0,P1: Comets,lines,1878-06-01T00:00:00.000000,0.0
0,P1: Comets,lines,1878-07-01T00:00:00.000000,0.0783132530120482
0,P1: Comets,lines,1878-08-01T00:00:00.000000,0.24299065420560748
0,P1: Comets,lines,1878-09-01T00:00:00.000000,0.14754098360655737
0,P1: Comets,lines,1878-10-01T00:00:00.000000,0.22580645161290322
0,P1: Comets,lines,1878-11-01T00:00:00.000000,0.09090909090909091
0,P1: Comets,lines,1878-12-01T00:00:00.000000,0.05714285714285714
0,P1: Comets,lines,1879-01-01T00:00:00.000000,0.02127659574468085
0,P1: Comets,lines,1879-02-01T00:00:00.000000,0.09615384615384616
0,P1: Comets,lines,1879-03-01T00:00:00.000000,0.21052631578947367
0,P1: Comets,lines,1879-04-01T00:00:00.000000,0.2647058823529412
0,P1: Comets,lines,1879-05-01T00:00:00.000000,0.1875
0,P1: Comets,lines,1879-06-01T00:00:00.000000,0.16279069767441862
0,P1: Comets,lines,1879-07-01T00:00:00.000000,0.10526315789473684
0,P1: Comets,lines,1879-08-01T00:00:00.000000,0.16923076923076924
0,P1: Comets,lines,1879-09-01T00:00:00.000000,0.20408163265306123
0,P1: Comets,lines,1879-10-01T00:00:00.000000,0.07317073170731707
0,P1: Comets,lines,1879-11-01T00:00:00.000000,0.17094017094017094
0,P1: Comets,lines,1879-12-01T00:00:00.000000,0.24528301886792453
0,P1: Comets,lines,1880-01-01T00:00:00.000000,0.10975609756097561
0,P1: Comets,lines,1880-02-01T00:00:00.000000,0.19101123595505617
0,P1: Comets,lines,1880-03-01T00:00:00.000000,0.18518518518518517
0,P1: Comets,lines,1880-04-01T00:00:00.000000,0.0196078431372549
0,P1: Comets,lines,1880-05-01T00:00:00.000000,0.06329113924050633
0,P1: Comets,lines,1880-06-01T00:00:00.000000,0.01818181818181818
0,P1: Comets,lines,1880-07-01T00:00:00.000000,0.06666666666666667
0,P1: Comets,lines,1880-08-01T00:00:00.000000,0.0425531914893617
0,P1: Comets,lines,1880-09-01T00:00:00.000000,0.05357142857142857
0,P1: Comets,lines,1880-10-01T00:00:00.000000,0.0945945945945946
0,P1: Comets,lines,1880-11-01T00:00:00.000000,0.3142857142857143
0,P1: Comets,lines,1880-12-01T00:00:00.000000,0.13559322033898305
0,P1: Comets,lines,1881-01-01T00:00:00.000000,0.20212765957446807
0,P1: Comets,lines,1881-02-01T00:00:00.000000,0.10144927536231885
0,P1: Comets,lines,1881-03-01T00:00:00.000000,0.11666666666666667
0,P1: Comets,lines,1881-04-01T00:00:00.000000,0.10344827586206896
0,P1: Comets,lines,1881-05-01T00:00:00.000000,0.1125
0,P1: Comets,lines,1881-06-01T00:00:00.000000,0.576271186440678
0,P1: Comets,lines,1881-07-01T00:00:00.000000,0.6684782608695652
0,P1: Comets,lines,1881-08-01T00:00:00.000000,0.7070707070707071
0,P1: Comets,lines,1881-09-01T00:00:00.000000,0.5869565217391305
0,P1: Comets,lines,1881-10-01T00:00:00.000000,0.21875
0,P1: Comets,lines,1881-11-01T00:00:00.000000,0.42424242424242425
0,P1: Comets,lines,1881-12-01T00:00:00.000000,0.21739130434782608
0,P1: Comets,lines,1882-01-01T00:00:00.000000,0.14864864864864866
0,P1: Comets,lines,1882-02-01T00:00:00.000000,0.15873015873015872
0,P1: Comets,lines,1882-03-01T00:00:00.000000,0.22807017543859648
0,P1: Comets,lines,1882-04-01T00:00:00.000000,0.25842696629213485
0,P1: Comets,lines,1882-05-01T00:00:00.000000,0.3619047619047619
0,P1: Comets,lines,1882-06-01T00:00:00.000000,0.4782608695652174
0,P1: Comets,lines,1882-07-01T00:00:00.000000,0.16666666666666666
0,P1: Comets,lines,1882-08-01T00:00:00.000000,0.273972602739726
0,P1: Comets,lines,1882-09-01T00:00:00.000000,0.37362637362637363
0,P1: Comets,lines,1882-10-01T00:00:00.000000,0.5902777777777778
0,P1: Comets,lines,1882-11-01T00:00:00.000000,0.27358490566037735
